,Timestamp,Station_ID,Station_Name,Value
31194,2025-08-26T16:59:00+08:00,S115,Tuas South Avenue 3,32.2
31195,2025-08-26T16:59:00+08:00,S102,Semakau Landfill,30.4
31196,2025-08-26T16:59:00+08:00,S60,Sentosa,32.0
31197,2025-08-26T16:59:00+08:00,S50,Clementi Road,30.2
31198,2025-08-26T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.0
31199,2025-08-26T17:59:00+08:00,S44,Nanyang Avenue,30.9
31200,2025-08-26T17:59:00+08:00,S117,Banyan Road,30.3
31201,2025-08-26T17:59:00+08:00,S43,Kim Chuan Road,31.3
31202,2025-08-26T17:59:00+08:00,S107,East Coast Parkway,29.6
31203,2025-08-26T17:59:00+08:00,S24,Upper Changi Road North,30.4
31204,2025-08-26T17:59:00+08:00,S104,Woodlands Avenue 9,31.4
31205,2025-08-26T17:59:00+08:00,S115,Tuas South Avenue 3,30.3
31206,2025-08-26T17:59:00+08:00,S102,Semakau Landfill,30.5
31207,2025-08-26T17:59:00+08:00,S60,Sentosa,30.8
31208,2025-08-26T17:59:00+08:00,S50,Clementi Road,29.9
31209,2025-08-27T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.1
31210,2025-08-27T08:59:00+08:00,S44,Nanyang Avenue,29.5
31211,2025-08-27T08:59:00+08:00,S106,Pulau Ubin,29.7
31212,2025-08-27T08:59:00+08:00,S117,Banyan Road,29.1
31213,2025-08-27T08:59:00+08:00,S43,Kim Chuan Road,29.7
31214,2025-08-27T08:59:00+08:00,S107,East Coast Parkway,28.7
31215,2025-08-27T08:59:00+08:00,S24,Upper Changi Road North,29.7
31216,2025-08-27T08:59:00+08:00,S104,Woodlands Avenue 9,29.5
31217,2025-08-27T08:59:00+08:00,S115,Tuas South Avenue 3,29.2
31218,2025-08-27T08:59:00+08:00,S102,Semakau Landfill,29.6
31219,2025-08-27T08:59:00+08:00,S60,Sentosa,29.2
31220,2025-08-27T08:59:00+08:00,S50,Clementi Road,29.0
31221,2025-08-27T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.6
31222,2025-08-27T09:59:00+08:00,S44,Nanyang Avenue,29.6
31223,2025-08-27T09:59:00+08:00,S106,Pulau Ubin,29.9
31224,2025-08-27T09:59:00+08:00,S117,Banyan Road,29.5
31225,2025-08-27T09:59:00+08:00,S43,Kim Chuan Road,30.2
31226,2025-08-27T09:59:00+08:00,S107,East Coast Parkway,29.0
31227,2025-08-27T09:59:00+08:00,S24,Upper Changi Road North,29.9
31228,2025-08-27T09:59:00+08:00,S104,Woodlands Avenue 9,30.2
31229,2025-08-27T09:59:00+08:00,S115,Tuas South Avenue 3,29.9
31230,2025-08-27T09:59:00+08:00,S102,Semakau Landfill,29.7
31231,2025-08-27T09:59:00+08:00,S60,Sentosa,29.8
31232,2025-08-27T09:59:00+08:00,S50,Clementi Road,29.6
31233,2025-08-27T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.3
31234,2025-08-27T10:59:00+08:00,S44,Nanyang Avenue,29.9
31235,2025-08-27T10:59:00+08:00,S106,Pulau Ubin,30.3
31236,2025-08-27T10:59:00+08:00,S117,Banyan Road,29.8
31237,2025-08-27T10:59:00+08:00,S43,Kim Chuan Road,30.6
31238,2025-08-27T10:59:00+08:00,S107,East Coast Parkway,29.0
31239,2025-08-27T10:59:00+08:00,S24,Upper Changi Road North,29.9
31240,2025-08-27T10:59:00+08:00,S104,Woodlands Avenue 9,30.7
31241,2025-08-27T10:59:00+08:00,S115,Tuas South Avenue 3,30.6
31242,2025-08-27T10:59:00+08:00,S102,Semakau Landfill,30.0
31243,2025-08-27T10:59:00+08:00,S60,Sentosa,30.3
31244,2025-08-27T10:59:00+08:00,S50,Clementi Road,29.9
31245,2025-08-27T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.4
31246,2025-08-27T11:59:00+08:00,S44,Nanyang Avenue,30.4
31247,2025-08-27T11:59:00+08:00,S106,Pulau Ubin,30.5
31248,2025-08-27T11:59:00+08:00,S117,Banyan Road,29.2
31249,2025-08-27T11:59:00+08:00,S43,Kim Chuan Road,30.5
31250,2025-08-27T11:59:00+08:00,S107,East Coast Parkway,30.0
31251,2025-08-27T11:59:00+08:00,S24,Upper Changi Road North,29.9
31252,2025-08-27T11:59:00+08:00,S104,Woodlands Avenue 9,31.5
31253,2025-08-27T11:59:00+08:00,S115,Tuas South Avenue 3,30.3
31254,2025-08-27T11:59:00+08:00,S102,Semakau Landfill,29.2
31255,2025-08-27T11:59:00+08:00,S60,Sentosa,30.7
31256,2025-08-27T11:59:00+08:00,S50,Clementi Road,29.7
31257,2025-08-27T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.2
31258,2025-08-27T12:59:00+08:00,S44,Nanyang Avenue,30.8
31259,2025-08-27T12:59:00+08:00,S106,Pulau Ubin,31.7
31260,2025-08-27T12:59:00+08:00,S117,Banyan Road,30.3
31261,2025-08-27T12:59:00+08:00,S43,Kim Chuan Road,31.0
31262,2025-08-27T12:59:00+08:00,S107,East Coast Parkway,29.6
31263,2025-08-27T12:59:00+08:00,S24,Upper Changi Road North,30.6
31264,2025-08-27T12:59:00+08:00,S104,Woodlands Avenue 9,31.7
31265,2025-08-27T12:59:00+08:00,S115,Tuas South Avenue 3,31.3
31266,2025-08-27T12:59:00+08:00,S102,Semakau Landfill,29.4
31267,2025-08-27T12:59:00+08:00,S60,Sentosa,30.0
31268,2025-08-27T12:59:00+08:00,S50,Clementi Road,30.3
31269,2025-08-27T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.6
31270,2025-08-27T13:59:00+08:00,S44,Nanyang Avenue,30.9
31271,2025-08-27T13:59:00+08:00,S106,Pulau Ubin,31.3
31272,2025-08-27T13:59:00+08:00,S117,Banyan Road,30.3
31273,2025-08-27T13:59:00+08:00,S43,Kim Chuan Road,32.2
31274,2025-08-27T13:59:00+08:00,S107,East Coast Parkway,30.0
31275,2025-08-27T13:59:00+08:00,S24,Upper Changi Road North,31.8
31276,2025-08-27T13:59:00+08:00,S104,Woodlands Avenue 9,31.4
31277,2025-08-27T13:59:00+08:00,S115,Tuas South Avenue 3,31.0
31278,2025-08-27T13:59:00+08:00,S102,Semakau Landfill,29.8
31279,2025-08-27T13:59:00+08:00,S60,Sentosa,31.2
31280,2025-08-27T13:59:00+08:00,S50,Clementi Road,30.3
31281,2025-08-27T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.8
31282,2025-08-27T14:59:00+08:00,S44,Nanyang Avenue,30.8
31283,2025-08-27T14:59:00+08:00,S106,Pulau Ubin,30.6
31284,2025-08-27T14:59:00+08:00,S117,Banyan Road,30.7
31285,2025-08-27T14:59:00+08:00,S43,Kim Chuan Road,31.3
31286,2025-08-27T14:59:00+08:00,S107,East Coast Parkway,30.1
31287,2025-08-27T14:59:00+08:00,S24,Upper Changi Road North,30.8
31288,2025-08-27T14:59:00+08:00,S104,Woodlands Avenue 9,31.8
31289,2025-08-27T14:59:00+08:00,S115,Tuas South Avenue 3,31.9
31290,2025-08-27T14:59:00+08:00,S102,Semakau Landfill,30.4
31291,2025-08-27T14:59:00+08:00,S60,Sentosa,31.2
31292,2025-08-27T14:59:00+08:00,S50,Clementi Road,30.6
31293,2025-08-27T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.3
31294,2025-08-27T15:59:00+08:00,S44,Nanyang Avenue,30.8
31295,2025-08-27T15:59:00+08:00,S106,Pulau Ubin,30.5
31296,2025-08-27T15:59:00+08:00,S117,Banyan Road,30.2
31297,2025-08-27T15:59:00+08:00,S43,Kim Chuan Road,31.1
31298,2025-08-27T15:59:00+08:00,S107,East Coast Parkway,30.1
31299,2025-08-27T15:59:00+08:00,S24,Upper Changi Road North,30.7
31300,2025-08-27T15:59:00+08:00,S104,Woodlands Avenue 9,31.5
31301,2025-08-27T15:59:00+08:00,S115,Tuas South Avenue 3,31.3
31302,2025-08-27T15:59:00+08:00,S102,Semakau Landfill,30.4
31303,2025-08-27T15:59:00+08:00,S60,Sentosa,30.6
31304,2025-08-27T15:59:00+08:00,S50,Clementi Road,30.4
31305,2025-08-27T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.7
31306,2025-08-27T16:59:00+08:00,S44,Nanyang Avenue,30.9
31307,2025-08-27T16:59:00+08:00,S106,Pulau Ubin,30.6
31308,2025-08-27T16:59:00+08:00,S117,Banyan Road,30.2
31309,2025-08-27T16:59:00+08:00,S43,Kim Chuan Road,31.5
31310,2025-08-27T16:59:00+08:00,S107,East Coast Parkway,29.9
31311,2025-08-27T16:59:00+08:00,S24,Upper Changi Road North,30.8
31312,2025-08-27T16:59:00+08:00,S104,Woodlands Avenue 9,31.5
31313,2025-08-27T16:59:00+08:00,S115,Tuas South Avenue 3,31.5
31314,2025-08-27T16:59:00+08:00,S102,Semakau Landfill,30.5
31315,2025-08-27T16:59:00+08:00,S60,Sentosa,30.7
31316,2025-08-27T16:59:00+08:00,S50,Clementi Road,30.4
31317,2025-08-27T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.5
31318,2025-08-27T17:59:00+08:00,S44,Nanyang Avenue,30.5
31319,2025-08-27T17:59:00+08:00,S106,Pulau Ubin,30.1
31320,2025-08-27T17:59:00+08:00,S117,Banyan Road,30.1
31321,2025-08-27T17:59:00+08:00,S43,Kim Chuan Road,31.1
31322,2025-08-27T17:59:00+08:00,S107,East Coast Parkway,30.2
31323,2025-08-27T17:59:00+08:00,S24,Upper Changi Road North,30.4
31324,2025-08-27T17:59:00+08:00,S104,Woodlands Avenue 9,31.2
31325,2025-08-27T17:59:00+08:00,S115,Tuas South Avenue 3,31.0
31326,2025-08-27T17:59:00+08:00,S102,Semakau Landfill,30.5
31327,2025-08-27T17:59:00+08:00,S60,Sentosa,30.4
31328,2025-08-27T17:59:00+08:00,S50,Clementi Road,30.0
31329,2025-08-28T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.4
31330,2025-08-28T08:59:00+08:00,S44,Nanyang Avenue,27.4
31331,2025-08-28T08:59:00+08:00,S106,Pulau Ubin,28.4
31332,2025-08-28T08:59:00+08:00,S117,Banyan Road,28.7
31333,2025-08-28T08:59:00+08:00,S43,Kim Chuan Road,29.6
31334,2025-08-28T08:59:00+08:00,S107,East Coast Parkway,30.8
31335,2025-08-28T08:59:00+08:00,S24,Upper Changi Road North,29.5
31336,2025-08-28T08:59:00+08:00,S104,Woodlands Avenue 9,28.9
31337,2025-08-28T08:59:00+08:00,S115,Tuas South Avenue 3,28.0
31338,2025-08-28T08:59:00+08:00,S102,Semakau Landfill,29.4
31339,2025-08-28T08:59:00+08:00,S60,Sentosa,29.0
31340,2025-08-28T08:59:00+08:00,S50,Clementi Road,28.8
31341,2025-08-28T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,29.8
31342,2025-08-28T09:59:00+08:00,S44,Nanyang Avenue,29.2
31343,2025-08-28T09:59:00+08:00,S106,Pulau Ubin,30.1
31344,2025-08-28T09:59:00+08:00,S117,Banyan Road,29.4
31345,2025-08-28T09:59:00+08:00,S43,Kim Chuan Road,30.2
31346,2025-08-28T09:59:00+08:00,S107,East Coast Parkway,28.9
31347,2025-08-28T09:59:00+08:00,S24,Upper Changi Road North,30.2
31348,2025-08-28T09:59:00+08:00,S104,Woodlands Avenue 9,29.6
31349,2025-08-28T09:59:00+08:00,S115,Tuas South Avenue 3,29.1
31350,2025-08-28T09:59:00+08:00,S102,Semakau Landfill,29.2
31351,2025-08-28T09:59:00+08:00,S60,Sentosa,29.7
31352,2025-08-28T09:59:00+08:00,S50,Clementi Road,29.9
31353,2025-08-28T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.1
31354,2025-08-28T10:59:00+08:00,S44,Nanyang Avenue,30.3
31355,2025-08-28T10:59:00+08:00,S106,Pulau Ubin,31.1
31356,2025-08-28T10:59:00+08:00,S117,Banyan Road,30.1
31357,2025-08-28T10:59:00+08:00,S43,Kim Chuan Road,30.9
31358,2025-08-28T10:59:00+08:00,S107,East Coast Parkway,29.1
31359,2025-08-28T10:59:00+08:00,S24,Upper Changi Road North,31.0
31360,2025-08-28T10:59:00+08:00,S104,Woodlands Avenue 9,30.0
31361,2025-08-28T10:59:00+08:00,S115,Tuas South Avenue 3,29.7
31362,2025-08-28T10:59:00+08:00,S102,Semakau Landfill,30.3
31363,2025-08-28T10:59:00+08:00,S60,Sentosa,29.9
31364,2025-08-28T10:59:00+08:00,S50,Clementi Road,31.5
31365,2025-08-28T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.7
31366,2025-08-28T11:59:00+08:00,S44,Nanyang Avenue,30.3
31367,2025-08-28T11:59:00+08:00,S106,Pulau Ubin,32.0
31368,2025-08-28T11:59:00+08:00,S117,Banyan Road,30.1
31369,2025-08-28T11:59:00+08:00,S43,Kim Chuan Road,32.0
31370,2025-08-28T11:59:00+08:00,S107,East Coast Parkway,29.3
31371,2025-08-28T11:59:00+08:00,S24,Upper Changi Road North,31.1
31372,2025-08-28T11:59:00+08:00,S104,Woodlands Avenue 9,31.2
31373,2025-08-28T11:59:00+08:00,S115,Tuas South Avenue 3,30.5
31374,2025-08-28T11:59:00+08:00,S102,Semakau Landfill,29.6
31375,2025-08-28T11:59:00+08:00,S60,Sentosa,30.0
31376,2025-08-28T11:59:00+08:00,S50,Clementi Road,31.5
31377,2025-08-28T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.4
31378,2025-08-28T12:59:00+08:00,S44,Nanyang Avenue,29.7
31379,2025-08-28T12:59:00+08:00,S106,Pulau Ubin,31.4
31380,2025-08-28T12:59:00+08:00,S117,Banyan Road,31.1
31381,2025-08-28T12:59:00+08:00,S43,Kim Chuan Road,32.3
31382,2025-08-28T12:59:00+08:00,S107,East Coast Parkway,29.6
31383,2025-08-28T12:59:00+08:00,S24,Upper Changi Road North,32.0
31384,2025-08-28T12:59:00+08:00,S104,Woodlands Avenue 9,30.2
31385,2025-08-28T12:59:00+08:00,S115,Tuas South Avenue 3,30.4
31386,2025-08-28T12:59:00+08:00,S102,Semakau Landfill,30.0
31387,2025-08-28T12:59:00+08:00,S60,Sentosa,30.8
31388,2025-08-28T12:59:00+08:00,S50,Clementi Road,30.4
31389,2025-08-28T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,27.8
31390,2025-08-28T13:59:00+08:00,S44,Nanyang Avenue,27.1
31391,2025-08-28T13:59:00+08:00,S106,Pulau Ubin,27.2
31392,2025-08-28T13:59:00+08:00,S117,Banyan Road,28.1
31393,2025-08-28T13:59:00+08:00,S43,Kim Chuan Road,28.5
31394,2025-08-28T13:59:00+08:00,S107,East Coast Parkway,29.9
31395,2025-08-28T13:59:00+08:00,S24,Upper Changi Road North,30.1
31396,2025-08-28T13:59:00+08:00,S104,Woodlands Avenue 9,26.5
31397,2025-08-28T13:59:00+08:00,S115,Tuas South Avenue 3,28.3
31398,2025-08-28T13:59:00+08:00,S102,Semakau Landfill,28.9
31399,2025-08-28T13:59:00+08:00,S60,Sentosa,29.2
31400,2025-08-28T13:59:00+08:00,S50,Clementi Road,25.0
31401,2025-08-28T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,27.5
31402,2025-08-28T14:59:00+08:00,S44,Nanyang Avenue,27.0
31403,2025-08-28T14:59:00+08:00,S106,Pulau Ubin,26.8
31404,2025-08-28T14:59:00+08:00,S117,Banyan Road,29.1
31405,2025-08-28T14:59:00+08:00,S43,Kim Chuan Road,27.8
31406,2025-08-28T14:59:00+08:00,S107,East Coast Parkway,28.4
31407,2025-08-28T14:59:00+08:00,S24,Upper Changi Road North,26.6
31408,2025-08-28T14:59:00+08:00,S104,Woodlands Avenue 9,26.5
31409,2025-08-28T14:59:00+08:00,S115,Tuas South Avenue 3,27.8
31410,2025-08-28T14:59:00+08:00,S102,Semakau Landfill,28.9
31411,2025-08-28T14:59:00+08:00,S60,Sentosa,28.5
31412,2025-08-28T14:59:00+08:00,S50,Clementi Road,26.4
31413,2025-08-28T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.5
31414,2025-08-28T15:59:00+08:00,S44,Nanyang Avenue,27.3
31415,2025-08-28T15:59:00+08:00,S106,Pulau Ubin,27.3
31416,2025-08-28T15:59:00+08:00,S117,Banyan Road,28.2
31417,2025-08-28T15:59:00+08:00,S43,Kim Chuan Road,28.2
31418,2025-08-28T15:59:00+08:00,S107,East Coast Parkway,26.5
31419,2025-08-28T15:59:00+08:00,S24,Upper Changi Road North,27.3
31420,2025-08-28T15:59:00+08:00,S104,Woodlands Avenue 9,27.6
31421,2025-08-28T15:59:00+08:00,S115,Tuas South Avenue 3,28.2
31422,2025-08-28T15:59:00+08:00,S102,Semakau Landfill,28.5
31423,2025-08-28T15:59:00+08:00,S60,Sentosa,28.3
31424,2025-08-28T15:59:00+08:00,S50,Clementi Road,27.5
31425,2025-08-28T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.7
31426,2025-08-28T16:59:00+08:00,S44,Nanyang Avenue,28.0
31427,2025-08-28T16:59:00+08:00,S106,Pulau Ubin,27.4
31428,2025-08-28T16:59:00+08:00,S117,Banyan Road,28.3
31429,2025-08-28T16:59:00+08:00,S43,Kim Chuan Road,28.6
31430,2025-08-28T16:59:00+08:00,S107,East Coast Parkway,26.8
31431,2025-08-28T16:59:00+08:00,S24,Upper Changi Road North,27.4
31432,2025-08-28T16:59:00+08:00,S104,Woodlands Avenue 9,28.7
31433,2025-08-28T16:59:00+08:00,S115,Tuas South Avenue 3,28.5
31434,2025-08-28T16:59:00+08:00,S102,Semakau Landfill,28.2
31435,2025-08-28T16:59:00+08:00,S60,Sentosa,28.5
31436,2025-08-28T16:59:00+08:00,S50,Clementi Road,27.9
31437,2025-08-28T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.8
31438,2025-08-28T17:59:00+08:00,S44,Nanyang Avenue,27.8
31439,2025-08-28T17:59:00+08:00,S106,Pulau Ubin,27.4
31440,2025-08-28T17:59:00+08:00,S117,Banyan Road,28.1
31441,2025-08-28T17:59:00+08:00,S43,Kim Chuan Road,28.7
31442,2025-08-28T17:59:00+08:00,S107,East Coast Parkway,27.7
31443,2025-08-28T17:59:00+08:00,S24,Upper Changi Road North,27.8
31444,2025-08-28T17:59:00+08:00,S104,Woodlands Avenue 9,27.8
31445,2025-08-28T17:59:00+08:00,S115,Tuas South Avenue 3,28.7
31446,2025-08-28T17:59:00+08:00,S102,Semakau Landfill,28.4
31447,2025-08-28T17:59:00+08:00,S60,Sentosa,28.5
31448,2025-08-28T17:59:00+08:00,S50,Clementi Road,28.2
31449,2025-08-29T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.0
31450,2025-08-29T08:59:00+08:00,S44,Nanyang Avenue,28.2
31451,2025-08-29T08:59:00+08:00,S106,Pulau Ubin,27.3
31452,2025-08-29T08:59:00+08:00,S117,Banyan Road,28.5
31453,2025-08-29T08:59:00+08:00,S43,Kim Chuan Road,28.5
31454,2025-08-29T08:59:00+08:00,S107,East Coast Parkway,28.1
31455,2025-08-29T08:59:00+08:00,S24,Upper Changi Road North,28.0
31456,2025-08-29T08:59:00+08:00,S104,Woodlands Avenue 9,29.0
31457,2025-08-29T08:59:00+08:00,S115,Tuas South Avenue 3,28.1
31458,2025-08-29T08:59:00+08:00,S102,Semakau Landfill,29.0
31459,2025-08-29T08:59:00+08:00,S60,Sentosa,28.5
31460,2025-08-29T08:59:00+08:00,S50,Clementi Road,27.6
31461,2025-08-29T09:59:00+08:00,S109,Ang Mo Kio Avenue 5,28.8
31462,2025-08-29T09:59:00+08:00,S44,Nanyang Avenue,28.6
31463,2025-08-29T09:59:00+08:00,S106,Pulau Ubin,29.2
31464,2025-08-29T09:59:00+08:00,S117,Banyan Road,28.7
31465,2025-08-29T09:59:00+08:00,S43,Kim Chuan Road,29.6
31466,2025-08-29T09:59:00+08:00,S107,East Coast Parkway,28.9
31467,2025-08-29T09:59:00+08:00,S24,Upper Changi Road North,29.1
31468,2025-08-29T09:59:00+08:00,S104,Woodlands Avenue 9,28.7
31469,2025-08-29T09:59:00+08:00,S115,Tuas South Avenue 3,28.8
31470,2025-08-29T09:59:00+08:00,S102,Semakau Landfill,28.4
31471,2025-08-29T09:59:00+08:00,S60,Sentosa,28.6
31472,2025-08-29T09:59:00+08:00,S50,Clementi Road,28.5
31473,2025-08-29T10:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.0
31474,2025-08-29T10:59:00+08:00,S44,Nanyang Avenue,29.9
31475,2025-08-29T10:59:00+08:00,S106,Pulau Ubin,30.9
31476,2025-08-29T10:59:00+08:00,S117,Banyan Road,29.5
31477,2025-08-29T10:59:00+08:00,S43,Kim Chuan Road,30.8
31478,2025-08-29T10:59:00+08:00,S107,East Coast Parkway,28.5
31479,2025-08-29T10:59:00+08:00,S24,Upper Changi Road North,30.3
31480,2025-08-29T10:59:00+08:00,S104,Woodlands Avenue 9,29.8
31481,2025-08-29T10:59:00+08:00,S115,Tuas South Avenue 3,29.4
31482,2025-08-29T10:59:00+08:00,S102,Semakau Landfill,28.7
31483,2025-08-29T10:59:00+08:00,S60,Sentosa,29.5
31484,2025-08-29T10:59:00+08:00,S50,Clementi Road,29.2
31485,2025-08-29T11:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.3
31486,2025-08-29T11:59:00+08:00,S44,Nanyang Avenue,30.3
31487,2025-08-29T11:59:00+08:00,S106,Pulau Ubin,31.8
31488,2025-08-29T11:59:00+08:00,S117,Banyan Road,29.8
31489,2025-08-29T11:59:00+08:00,S43,Kim Chuan Road,30.3
31490,2025-08-29T11:59:00+08:00,S107,East Coast Parkway,28.7
31491,2025-08-29T11:59:00+08:00,S24,Upper Changi Road North,30.4
31492,2025-08-29T11:59:00+08:00,S104,Woodlands Avenue 9,30.9
31493,2025-08-29T11:59:00+08:00,S115,Tuas South Avenue 3,29.9
31494,2025-08-29T11:59:00+08:00,S102,Semakau Landfill,28.9
31495,2025-08-29T11:59:00+08:00,S60,Sentosa,29.5
31496,2025-08-29T11:59:00+08:00,S50,Clementi Road,30.0
31497,2025-08-29T12:59:00+08:00,S109,Ang Mo Kio Avenue 5,30.8
31498,2025-08-29T12:59:00+08:00,S44,Nanyang Avenue,30.6
31499,2025-08-29T12:59:00+08:00,S106,Pulau Ubin,32.3
31500,2025-08-29T12:59:00+08:00,S117,Banyan Road,29.7
31501,2025-08-29T12:59:00+08:00,S43,Kim Chuan Road,31.1
31502,2025-08-29T12:59:00+08:00,S107,East Coast Parkway,29.0
31503,2025-08-29T12:59:00+08:00,S24,Upper Changi Road North,31.4
31504,2025-08-29T12:59:00+08:00,S104,Woodlands Avenue 9,31.4
31505,2025-08-29T12:59:00+08:00,S115,Tuas South Avenue 3,30.4
31506,2025-08-29T12:59:00+08:00,S102,Semakau Landfill,29.0
31507,2025-08-29T12:59:00+08:00,S60,Sentosa,29.5
31508,2025-08-29T12:59:00+08:00,S50,Clementi Road,30.1
31509,2025-08-29T13:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.2
31510,2025-08-29T13:59:00+08:00,S44,Nanyang Avenue,30.8
31511,2025-08-29T13:59:00+08:00,S106,Pulau Ubin,32.5
31512,2025-08-29T13:59:00+08:00,S117,Banyan Road,30.3
31513,2025-08-29T13:59:00+08:00,S43,Kim Chuan Road,31.6
31514,2025-08-29T13:59:00+08:00,S107,East Coast Parkway,29.2
31515,2025-08-29T13:59:00+08:00,S24,Upper Changi Road North,31.8
31516,2025-08-29T13:59:00+08:00,S104,Woodlands Avenue 9,31.0
31517,2025-08-29T13:59:00+08:00,S115,Tuas South Avenue 3,31.1
31518,2025-08-29T13:59:00+08:00,S102,Semakau Landfill,29.2
31519,2025-08-29T13:59:00+08:00,S60,Sentosa,30.0
31520,2025-08-29T13:59:00+08:00,S50,Clementi Road,30.9
31521,2025-08-29T14:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.9
31522,2025-08-29T14:59:00+08:00,S44,Nanyang Avenue,30.5
31523,2025-08-29T14:59:00+08:00,S106,Pulau Ubin,32.6
31524,2025-08-29T14:59:00+08:00,S117,Banyan Road,31.0
31525,2025-08-29T14:59:00+08:00,S43,Kim Chuan Road,32.3
31526,2025-08-29T14:59:00+08:00,S107,East Coast Parkway,29.5
31527,2025-08-29T14:59:00+08:00,S24,Upper Changi Road North,32.2
31528,2025-08-29T14:59:00+08:00,S104,Woodlands Avenue 9,31.8
31529,2025-08-29T14:59:00+08:00,S115,Tuas South Avenue 3,31.2
31530,2025-08-29T14:59:00+08:00,S102,Semakau Landfill,29.7
31531,2025-08-29T14:59:00+08:00,S60,Sentosa,30.4
31532,2025-08-29T14:59:00+08:00,S50,Clementi Road,30.8
31533,2025-08-29T15:59:00+08:00,S109,Ang Mo Kio Avenue 5,31.5
31534,2025-08-29T15:59:00+08:00,S44,Nanyang Avenue,31.7
31535,2025-08-29T15:59:00+08:00,S106,Pulau Ubin,32.6
31536,2025-08-29T15:59:00+08:00,S117,Banyan Road,30.9
31537,2025-08-29T15:59:00+08:00,S43,Kim Chuan Road,31.9
31538,2025-08-29T15:59:00+08:00,S107,East Coast Parkway,30.0
31539,2025-08-29T15:59:00+08:00,S24,Upper Changi Road North,32.3
31540,2025-08-29T15:59:00+08:00,S104,Woodlands Avenue 9,31.9
31541,2025-08-29T15:59:00+08:00,S115,Tuas South Avenue 3,31.4
31542,2025-08-29T15:59:00+08:00,S102,Semakau Landfill,30.3
31543,2025-08-29T15:59:00+08:00,S60,Sentosa,30.9
31544,2025-08-29T15:59:00+08:00,S50,Clementi Road,30.6
31545,2025-08-29T16:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.2
31546,2025-08-29T16:59:00+08:00,S44,Nanyang Avenue,31.2
31547,2025-08-29T16:59:00+08:00,S106,Pulau Ubin,32.4
31548,2025-08-29T16:59:00+08:00,S117,Banyan Road,31.6
31549,2025-08-29T16:59:00+08:00,S43,Kim Chuan Road,32.1
31550,2025-08-29T16:59:00+08:00,S107,East Coast Parkway,30.2
31551,2025-08-29T16:59:00+08:00,S24,Upper Changi Road North,32.0
31552,2025-08-29T16:59:00+08:00,S104,Woodlands Avenue 9,31.8
31553,2025-08-29T16:59:00+08:00,S115,Tuas South Avenue 3,31.2
31554,2025-08-29T16:59:00+08:00,S102,Semakau Landfill,30.4
31555,2025-08-29T16:59:00+08:00,S60,Sentosa,31.1
31556,2025-08-29T16:59:00+08:00,S50,Clementi Road,31.3
31557,2025-08-29T17:59:00+08:00,S109,Ang Mo Kio Avenue 5,32.1
31558,2025-08-29T17:59:00+08:00,S44,Nanyang Avenue,30.8
31559,2025-08-29T17:59:00+08:00,S106,Pulau Ubin,30.4
31560,2025-08-29T17:59:00+08:00,S117,Banyan Road,30.8
31561,2025-08-29T17:59:00+08:00,S43,Kim Chuan Road,31.6
31562,2025-08-29T17:59:00+08:00,S107,East Coast Parkway,30.6
31563,2025-08-29T17:59:00+08:00,S24,Upper Changi Road North,31.7
31564,2025-08-29T17:59:00+08:00,S104,Woodlands Avenue 9,31.4
31565,2025-08-29T17:59:00+08:00,S115,Tuas South Avenue 3,31.2
31566,2025-08-29T17:59:00+08:00,S102,Semakau Landfill,30.6
31567,2025-08-29T17:59:00+08:00,S60,Sentosa,31.0
31568,2025-08-29T17:59:00+08:00,S50,Clementi Road,31.2
31569,2025-08-30T08:59:00+08:00,S109,Ang Mo Kio Avenue 5,26.6
31570,2025-08-30T08:59:00+08:00,S106,Pulau Ubin,25.2
31571,2025-08-30T08:59:00+08:00,S117,Banyan Road,26.9
31572,2025-08-30T08:59:00+08:00,S107,East Coast Parkway,27.5
31573,2025-08-30T08:59:00+08:00,S104,Woodlands Avenue 9,26.0
